review;score
"her yönüyle bir başyapıt...fakat uzay filmleri severlere uyarı; filmde aksiyon sahneleri beklemesinler...ingmar bergman ın filmlerini sevenler bu solaris'i kaçırmasın... bu başyapıt hakkında elbette söylenecek çok şey var; ancak ridvans filmi gayet güzel yorumlayıp hakkını vermiş...";4,0
Şunuda söylemek gerek çoğu kişiye ağır ve zor ve sıkıcı gelebilir ama bir bilim kurgu sever olartaktan izlenmesi gerekir diye düşünüyorum.......;4,5
Tarkovsky'nin ilk izlediğim ve beğendiğim The Mirror filminden sonra beni hayal kırıklığına uğratan 3. filmi. O kadar bariz hatalar var ki, ses kullanımından, senaryodaki anlamsızlıklardan, ancak bir romanda olabilecek birebir alıntı yapıldığını düşündüğüm uzun uzadıya diyaloglar. Karakterler yarım yamalak, olaylara verilen tepkiler tutarsız. Uyarlama yapılan kitabı okumadım ama senaryo ayrıntılı işlenmemiş. Sanat yönetimi kötü. Oyuncular doğal değil. Görüntü atmosferi iyi oluşturulmamış. Sadece renkli-siyah beyaz ayrımı anlamsızca kullanılmış. Filmin artıları da var elbette.Ama tarkovsky diye başa tac edilen bir yönetmenden böyle bir film beklemiyordum.Hele ki the mirror'ı izledikten sonra. Diyorum ki keşke şu uzaylı mevzularına girmeden insanların iç dünyasına daha çok odaklansaymış daha ayağı yere basan filmler üretebilirmiş...Çünkü bu konuda daha başarılı olduğunu düşünüyorum...;2,5
açıkçası film benim tarzım değil pek.ama izlemesi çok hoştu dün gece,anlaması izlemesi çok agır bir film.herkesin kolay kolay kaldırabilecegi bir film değil.ama ben ısrarla izlerim derseniz anlamaya çalışın ve bu müthiş sinema ziyafetinin keyfini cıkarın.benim tarzım olmamasına ragmen ben öyle yaptım emin olun pişman olmayacaksınızz;4,0
bu filmi bir kerende izlemeyi başaran var mıdır, tam bir ruh kanseri bu film, aynı staker gibi......;0,5
Çizgi film olarak bana daha fazla zevk veren bir film. Alice karakterini canlandıran kişinin oyunculuğu vasatın altındaydı. filmi johhny deep kurtarmış.;3,0
Johnny Depp ve Helena Bonham Carter'ın oyunculukları dışında sıradan bir den beklenildiği şekilde Tim Burton özel bir dünya yaratmış ama büyük beklentilere kapılmayın.;2,5
aslında tim burtonun filmlerine karşı bir sempatim vardır ancak bu defaki pek sarmadı beni. fazla yüzeysel geldi bana...;3,0
1- Yönetmen: TimBurton2- Johnny Depp oynuyor.3- Anime tarzı. yeterli herhalde.;5,0
"Dayanamayacağım yazacağım.İZMİT te 2 ayrı sinemada 3D olarak gösteriliyor :) Bu arada nasıl bir mantık,çocuk filmi...madem çocuk filmi olarak nitelendiriyorsun,neden gidiyorsun kardeşim? Birkaç saatliğine gerçek dünyandan alıp götürüyor işte film sizi,Jonny Deep de size extra bir bonus ;) İyi seyiler.";4,5
Alis harikalar diyarında bir çocuk kitabı değildir. Sistemlere karşı duran çok iyi bir yönetim kitabıdır ve dünya düzenini en iyi anlatan sembollerle dolu bir eserdir . Kitabın yazarı olan Lewis Carroll mahlasını kullanan adam Charles Lutwidge Dodgson adındaki bir papaz ve fotoğrafçıdır ve dehasını güçlükle kontrol edebilmektedir . Filmi izlediğiniz zaman Alis'in Harikalar Diyarı denilen yere girmeden evvel damalı bir zeminden geçmesi , içtiği iksirler ile küçülüp büyümesine başkalarının karar vermesi , kötü yaratıkların olduğu , tek göz mesajının bir çok karekterde uygulanması gibi zihin kontrol yöntemlerinde sık sık kullanılan ögeler göze çarpmaktadır. Çocuklar için yazıldığı söylenen bu kitap dünyanın en iyi eserlerinden birisidir ama bakmayı bilen gözler yardımı ile anlaşılabilir , küçük çocuklara sizin inanamayacağınız ölçüde mesajlar verebilecek olan Alis bir kurban'ı temsil ediyor bana göre bu kurban küçük yaşta seçilir ve toplumu yönlendirmede öylesine ustalıkla kullanılır ki aklınızın hayalinizin alamayacağı şeyler yapabilirler. Natalie Portman , Miley Cryus , Demi Lovato ,Justin Timberlake ve daha niceleri reel hayatta ki Alislerdir . Bunlar tıpkı filmde olduğu gibi kahraman ilan edilirler ama amaçları ve yaptıkları çok ama çok farklıdır. Filme gelince Tim Burton tarzı filmler asla sıkmamıştır beni ve kendisini izletmeyi her zaman başarmıştır , karekterler çok iyi seçilmiş , senaryo çok güzel şekilde kurgulanmış ve gerçek anlamda bir Harikalar Diyarı yaratılmış. Johnny Deep ve Helena Bonham Carter karekterlerini adeta yaşamışlar. Film ne olduğunu anlamadan başlayıp bitiyor ve oldukça akıcı bir şekilde ilerliyor , diyaloglar güzel yazılmış ve uygulanmış. İzlenilmesi gereken ve verilen mesajların doğru anlaşılması gereken bir yapım. ''Nereye gideceğini bilmiyorsan , hangi yoldan gittiğinin bir önemi yoktur. Lewis Carrol / Alis Harikalar Diyarında;4,5
filmi bugün izledim 3d ve orjinali birbirinden ayırmaları iyi olmamış şahsen orjinal ve 3d birlikte tercihimdi. Tim burton Johnny depp ile çalışmaya devam etsin Çılgın Şapkacıyla iyi bir performans sergiledi ayrıca çocukken iyi gelen yerlerin yetişkin iken gözümüze farklı görünmesini bir kez daha vurguladığı için yönetmene teşekkürler.;2,5
Johhny Deepin olduğu her film güzeldir!!! onu makyajlı ve peruklu haliyle izlemek bile çok keyiglifydi.. Seyri güzel bir film.. Tavsiye ederim;4,0
"Filme başladıktan bir süre sonra bir şaşkınlık yaşadım. Çünkü benim hatırladığım hikayeden farklı ilerliyordu. Filmden sonra öğrendim ki, meğerse Alice Harikalar Diyarında kitabının dışında bir de Aynanın İçinden diye bir ikinci kitap varmış. Eğer ikinci kitabı okumadıysanız, siz de benim gibi şaşırmaya hazır olun. Çünkü filmin çoğunluğu ikinci kitap ile ilgili. Ama kısaca ikinci hikayeden bahsedersek, Alice bu sefer bir aynadan geçerek başka bir aleme gidiyor. Buradaki karakterler, ilk kitaptaki iskambil kağıtları yerine satranç taşlarından oluşuyor. Başlangıç için bu size yeterli. Film sinemada 3 boyutlu olarak da yayınlandı. Ben 2 boyutlu izledim ama kişisel kanaatim, pek bir şey kaçırmadığım yönünde. Filmde Alice, Harikalar Diyarına geçiyor ve başına gelmedik kalmıyor. Hikayeyi az çok bilenler tahmin yürütebilir. Filmin izlenebilir olması ya da olmaması hakkında pek bir şey dememe gerek yok. Sadece şunu söyleyelim; Yönetmen: Tim Burton, Oyuncular: Johnny Depp, Helena Bonham Carter ve Anne Hathaway. Bu isimler zaten filmin iyi olduğunu söylüyor. Bu arada Alice'i Mia Wasikowska oynuyor. Kendisini ilk kez izledim ama iyi bir yetenek. Puanım: 8,0/10";4,0
beklentileri karşılayan bir film.tim burton ismini duyunca insanoğlunun yaşadığı heyecanın (özellikle kızlar:)) hakkı verilmiş mi derseniz bence verilmiş ya,gayet iyiydi,başlıca bir sorunu ya da eksiği yoktu filmin.son saniyesine kadar merakla ve zevkle izletiyor kendini.johnny depp ve helena bonham carter başta olmak üzere diğer tüm yan karakterler de ilgi çekici ve burton fantezisinden nasibini almışlar.mia da bu kadar önemli ve çok beklenen bir rolün altından başarıyla kalkıyor,hiç göze batmıyor.çok uzun bir film de değil,çok ayrıntıya girmeden konuyu toparlayıp finalini yapıyor yönetmen.bu ünlü masal bir de böyle görülmeyi hak ediyor.;4,0
Fazla beklentilerle izlenilmemesi gereken bir film.İmkan varsa 3d ve orijinal izleyin yoksa orijinal altyazılıizleyin, tadı daha güzel çıkıyor.Johnny Depp ve Helena Bonham Carter fazlasıyla tatmin edici, tipik Tim Burton görselleri ve atmosferi mevcut, eksiklik nerde tarif edemeyip hissetsemde, hoş vakit geçirdim fakat birçok Burton filmini ilk izleyişimde ne derece fazla etkilendiğimi hatırlayarak ufak bir hayalkırıklığı yaşamadım değil.7/10;4,0
John Svankmajaer'in Alice'ini izledikten sonra bu filmi de izlemek istedim. Bu ekipten daha hoş bir film beklerdim ama karşımda eğlence dozu az, tutuk bir film vardı. Madem teknolojiden ve çağın yarattığı kolaylıklardan mümkün oldukça yararlanabiliyorsunuz, o zaman ortaya daha iyi bir film çıkarmak çok mu zor? Evet, bir şeyler olmamış gibiydi ve filmi izlerken bu olmayan şeyi de aradım? John Svankmajaer'in Alice çalışması bu filmden kat ve kat güzeldi? İnsanlar yeniye hücum edince eski güzellikleri görmüyor işte ve bu filme muhteşem, süper, harika diyebiliyor? Şişman, ufak boylu ve şirin ikizler dışında hoşuma giden bir şey bulamadım filmde?;2,5
Hem Burton hem alice hem de şapkacı için hayal kırıklığı diyelim. İyi bir fantastik-animasyon diyebiliriz lakin iyi bir film değil. 7;3,5
Yıllar önce seyrettiğim filimle benzerlikler taşısada ikili güzel filim çıkarmış ortaya gene. Depp rolünün hakkını vermiş. Özellikle çocukların hayal gücünü geliştirici türden bir filim olmuş. Ben çok beğendim, izlemeyen varsa mutlaka izlesin. İyi seyirler.;4,5
Aynı Charlienin Çikolata Fabrikasına benziycek bence.Merakla bekliyorum doğrusu.;4,0
İlk çıkan filmi çok beğenmiştim ama bu filmde bazı yerlerde müzikaller abartılmış. Onun dışında oyunculuklar ve kurgu çok güzel. Will Simith cin rolünde iyi olmuş. Filme farklı bir hava katıyor.;3,5
Disney filmi ortalamasının altında kalan ancak buna rağmen güzel olan bir film. Animasyonu kadar ilgimi ve beğenimi toplamasa da eski yapımların, kaliteli ellerde yükseldiğini görmek güzel. Sıkmayan, müzikleri güzel olan izlenebilecek bir film.;3,5
Film gorsel efektlerinin guzelligi haricinde muzikal ogeleri de fazlaca barindiriyor. Bu ozelligine birde bollywooda nazire yaparcasina toplu dans kareografileri de eklemisler. Bu turu begenen kisiler fazlasiyla zevk alacaktir. Filmin begenmedigim kismi ise siyasi hedef kokan siparis uzerine cekilmis olabilme ihtimali. Iran icinde & zamanin kumlari& diye film cekmislerdi.sanki hollywood Islami duygulari kirmak icin milliyetcilik duygulari one cikan film yapiyor CIA nin kendisine verdigi gorev dogrultusunda diye dusunuyorum bazen. Arap kahramani alaaddin'in en nihayetinde adi bir hirsiz olmasi ve onun hirsizliginin Robin Hood gibi hicbir toplumsal ve felsefi derinliginin olmamasi, sadece kisisel olarak iyi bir kisilik olmasi araplari iyi tanitmiyor. Zaten Hollywood su donemde risk alip araplari iyi gosteren bir film cekmez. Neyse komplo teorilerini bir koseye birakip filmi sanatsal olarak degerlendirirsek , etkileyeci kristal parlakliginda gorsel efektler , alaaddin ile prensesin dans kareografisi ki sadece bu sahne icin bile bu film izlenebilir , ailece izlenebilecek bir eglenceli film olabilir.;3,0
"“Aladdin”, senaryosunu, yine bir Walt Disney prodüksiyonu ve Arap kökenli efsanevi bir halk anlatısı olan “Bin Bir Gece” (One Thousand and One Nights) masallarını esas alarak çekilen aynı isimli çizgi filmden (1992) uyarlayarak John August ile birlikte yazan Guy Ritchie’nin yönetmen koltuğunda oturduğu bir drama… Prömiyeri, 8 Mayıs 2019’da 2800 kişilik koltuk kapasitesi ve 300 metre karelik dev beyazperdesi ile Paris’in en büyük sinema ve konser salonu olan Le Grand Rex’de yapılan ve 24 Mayıs 2019’da aralarında Amerika ve Türkiye’nin de bulunduğu pek çok ülkede vizyona giren filmin, 6.9/10 (232.503 oy) ve 4.6/5 (5o.000 üzeri oy) olan IMDB ve Rotten Tomatoes izleyici puanı ortalamalarıyla 5.9/10 (378 yorum) ve 53/100 (50 yorum) olan Rotten Tomatoes ve Metacritic yorum ortalamaları oldukça şaşırtıcı… O nedenle bizde, 183 milyon dolarlık bir bütçeyle çekilen ve 1.050 milyon dolar gibi onu, “En Yüksek Brüt Hasılata Sahip Filmler” listesinde (kendisi gibi 4 Disney ve 1 Sony prodüksiyonunun ardından) 2019’un 6., tüm zamanların da 34. filmi yapan miktardaki bir hasılata imza atan bu “remake / yeni versiyon” filmi, her zamanki gibi önceliği “çok renkli” bulduğumuz oyuncu kadrosuna vermek suretiyle bizzat kendimiz mercek altına alarak incelemeye ardından da puanlamaya çalışacağız… Bunun içinde, çekimleri İngiltere Surrey’deki büyüklükleri 740 ile 3.900 metre kare arasındaki toplam 6 stüdyoya sahip “Longcross Film Stüdyoları” ile Ürdün’deki “Wadi Rum / Valley of the Moon / Ay Vadisinde” yapılan bu filmin ayrıntılı incelemesine geçmeden önce filme ilişkin ilk tespitimizi, sonrasında da naçizane ilk önerimizi paylaşalım istiyoruz… Bu bağlamda da işe karşımızdakinin; yeni nesil görsel efekt, animasyon ve ses teknolojilerinin bütün nimetlerinden fazlasıyla yararlanılarak çekilen bir film olduğunu söyleyerek başlayabiliriz… Ki, zaten filmin 183 milyon dolarlık bütçesinin hatırı sayılır bir kısmı da bu işlerin piri sayılan Industrial Light Magic, Hybride Ubisoft, One of Us, DNGE Stereo, NVIZ ve Proof gibi teknoloji firmalarına gitmiş… Yoksa ekran başında, lambadan çıkan cinli, uçan halılı, eli uzun maymunlu ve sahibine durmadan haber taşıyan papağanlı bir film izlemek başka türlü de mümkün olamayacaktı… Diğer konulara geçmeden isterseniz filmin “çok renkli” bulduğumuzu belirttiğimiz oyuncu kadrosuna şöyle uzaktan bir bakalım: Tabii ki, listenin en başındaki isim, “Cin” ve “Denizci” karakterlerini canlandıran Will Smith… Sanıyoruz onu tanıtacak bir şeyler yazmaya hiç gerek yok… Sıradaki isim filme adını veren “Aladdin” karakterini oynayan Mısır doğumlu Kanadalı aktör Mena Massoud… Aladdin’in gönlünü kaptırdığı Prenses Jasmine’i de Hint asıllı Ugandalı bir anne ile İngiliz bir babanın kızı olan İngiliz aktris Naomi Scott oynamış… Diğer belli başlı rollerde de Tunus asıllı Hollandalı oyuncu Marwan Kenzari (Jafar), İran doğumlu Amerikalı aktör Navid Negahban (Sultan), yine İran doğumlu Amerikalı aktris Nasim Pedrad (Dalia) ve Türkiye doğumlu Alman oyuncu Numan Acar (Hakim) gibi isimleri görüyoruz… Yurtdışında, özellikle de güvenilirliğinden hiçbir şüphe duymadığımız Metacritic’de yer alan yorumlarda hem bu kadronun performansına hem de filmin tamamına dair oldukça farklı ve farklı olduğu kadar da tuhaf yorumlara rastlıyoruz… Öyle ki, filme 100 üzerinden 80 vererek göklere çıkartanlar olduğu gibi 25 vererek diri diri gömenlerde var… Fakat bize göre ifrat ile tefrit arasında gidip gelen bu rakam ve yorumların her ikisi de son derece abartılı ve yanlış… Tamam, “Aladdin”, Guy Ritchie’nin en iyi filmi değil… Hatta “Lock, Stock and Two Smoking Barrels” (1998) ile “Snatch” (2000) in uzağından bile geçemez… Aynen bu filmin, Will Smith için de filmografisindeki bir “I, Robot” (2004) yahut bir “I Am Legend” (2007) kadar iyi olmadığı gibi… İyi de doğrusunu söylemek gerekirse bu film, görmezden gelinecek yahut da üstü çizilerek kaldırılıp kolayca bir köşeye atılacak türde bir filmde hiç değil… 128 dakikalık biraz uzun da sayılabilecek süresine ve oldukça masum (o da belli belirsiz) bir iki öpücük sahnesine rağmen, mevsim meyveleri, güzel demlenmiş bir çay ve diğer atıştırmalıklar eşliğinde çoluk çocuk ailecek hep beraber izlenilip hoşça vakit geçirilecek bir film… Bu arada filmde (her ne kadar biz göremediysek de) Hintli unsurlar bulmuş olanlara yönelik olarak da birkaç ek bilgi verelim… Şöyle ki, yapımcılar Aladdin ve Jasmine karakterleri için yaklaşık 2.000 oyuncu ile görüşmüşler… Bunların içinde kendilerini en fazla zorlayanı da Jasmine için yapılan seçmeler olmuş… Nihayetin de de Naomi Scott ile Hint oyuncu Tara Sutaria arasında kalan Disney yapımcıları tercihlerini Naomi Scott’tan yana kullanmışlar… Aladdin karakteri içinde Hint asıllı Dev Patel ile Pakistan asıllı Riz Ahmed’in de isimleri gündeme gelmiş… Ancak bu rolde de ihale, yüzde yüz Arap olan Mısırlı Mena Massoud’da kalmış… Yani filmin yapımcıları da haklı olarak bir Arap hikâyesinin anlatıldığı filme Hint gölgesinin düşmesini istememişler… Belki, yine klasik bir laf olacak ama şu ana kadar tek bir “spoiler” dahi vermeden yazılmayanları yazmaya, anlatılmayanları anlatmaya, söylenilmeyenleri söylemeye çalıştığımız bu satırlar filme ilişkin ilk tespitimiz olsun… İlk önerimize gelince: O hakkımızı da bu kez; çocukluk yıllarında ebeveynlerinden dinledikleri veya bizzat okudukları fantastik masalları yeniden anımsayarak yaşamak yahut da çocukları (ve hatta torunları) ile hoşça vakit geçirmek için can atan sinemasever dostlara, “Bulduğunuzda bu tarz filmleri de kesinlikle izleme listelerinizden eksik etmeyin” diye seslenerek kullanmak isteriz… Sonuç olarak, kendi değerlendirme sistemimiz içinde puan olarak 3 verdiğimiz bu film için önerimiz de olumsuz yorum ve puanlara aldırmadan “bir şans da siz verin” şeklinde olacak… Keyifli seyirler… Son bir not: Arapları sadece, Selefi, Vahabi ve İhvan tasarımı unsurların sonuçları olarak düşünür ve öyle de görürseniz kesinlikle yanılırsınız…";3,0
Çok iyi gerçekleştirilmiş bir masal. Her zaman gibi Disney çok güzel iş başarmış. Zevkle izleyebileceğiniz bir film.;5,0
Çok begendim ,keyifle izledim, tam bir görsel şölen 👌Çocukluğuma geri götürdü beni o kadar yani 😉Kostümler falan 10 numara;4,5
Kesinlikle ailecek izlenebilecek biraz komik ve macera dolu bir film olmuş Will Smith olmasaydı izlemeye bilirdim ama gerçekten oyuncu olarak filme çok büyük bir renk getirmiş gayet başarılı bir film.;4,0
Film 4-5 yerde müzikal, arap kültüründen biraz uzak ama eğlenceli. müzikal kısımları çok sıkıcı ve alakasız.;2,5
Film tek kelimeyle mükemmel. Buyük bir Disney hayranı olarak söylüyorum, Disneyin yaptığı Aladdin 2019 en iyi live action klasiktir. Müzikler, renkler hepsi çok güzeldi. Mutlaka tavsiye ederim.;5,0
Çok beyendim filmdeki herkesin ellerine emeklerine sağılık ara dışında filmden hiç çıkmadım[spoiler][/spoiler][spoiler][/spoiler][spoiler][/spoiler];5,0
"Aladdin/Disney; Film kesinlikle Disney'in bildiğimiz özel yapısı olan müzikal daha doğrusu 'Müzik' i içinde barındıran, animasyon, hareketlilik, teknoloji, ve bilgece de gücünü yine bize gösteren bir yapım olmuş. Bazı eleştirmenleri gerçekten anlamıyorum yerden yere vuranda var inanılır gibi değil ve en son Green Book filmini Oscar lı film izlediğimde sonunda beğendim ancak bu filmden keyif aldım ve mutlu oldum bu inanılmazdı. Film öncesi itiraf etmem gerekirse hiç düşünmüyor, isteksizdim sonra Will Smith in yer alması ile tamamen dikkatimi çekti ve girdim, mükemmel bir deneyim oldu, sanki bu tip bir film için uzun bir zaman ve ara oldu gibi düşünüyorum. Ancak çok dikkatimi çekense Türkiye daha açıkçası bariz İstanbul da geçen, çağrıştıran pek çok şey vardı, Topkapı Sarayı Boğaz eğer yeniden izlemeyi düşünen varsa dikkatle baksın, ve harem ve dans gibi pek çok şey esin alındığını bariz olarak izledim. Bu yorumu 3 kez izlediğim için net gözlemimi yazıyorum, ben iyi oyunculuk kötü oyunculuk elbet önemli ancak filmden keyif alıp almamak, ve bittiğinde mutlak olarak memnun ve mutlu muyum bana özelnduygusunu aktardımı ona da bakarım, tatmin olduğum bir yapıt.İlk etapta hint figürlerini beğenmedim ancak sonra filmde yapılmak istenenler için bende yorumları okuyunca hoş buldum bu serpiştirme bir nebze tüm doğu otantizmine de dokunuyordu, esas insan ayrımına gitmeyen, saygılı bir yapıttı, ve Guy Ritchie neden bu alandan uzak olsun ki harika iş başarmiış ayrıca bir dönem Madonna'nın eski kocası olduğunu unutmayalım ve Madonna onun döneminde çok daha başarılı olgun, ve Efsane Ve yanlış değilsem oscar adayı Evita filmide yine bu zamanlardaydı ve anne olduğu gibi sebebler, oyuncu seçimleri de iyiydi son olarak.. Ayrıca türk oyuncu bulunması, müzikleri için bir araya gelen ekiptede bulunmamız güzeldi, hiç kuşkusuz bir türk olarak bu muhtesem Disney rüyasına dahil oömak herkesi büyüler ve mutlu eder..☺ 😊 Herkese İyi Seyirler (Hala Gösterimdeyken)";5,0
yaw arkadaslar bu fransızlar leon harıcınde berbat fılm yapıyorlar yaw cokk sacma sapan fılm olmus cok kopuk ama ıstanbul kelımesı gecıyo ıyı bısey :)))cok heyecan verıcıydı 10/3 veya zorlasan 4;2,0
izlerken o kadar saçma ve sıkıcı geldiki 2 saat işkence gibi geldi komedi denmiş komediyle alakası olmayan gereksiz bir film;1,0
Eğer ki filmde Fransızça değilde bir başka dil konuşuluyor olsaydı yinede filmin her yerinden Fransız sinemasının bir ürünü olduğu apaçık ortada olurdu. Fransız sinemasına yakışır bir şekilde sanatsal değeri yüksek bir proje olmuş. Müzikleri de gayet hoş olup Audrey Tautou adlı bayan oyuncu işi tek başına götürmüş. Elbette tavsiyem izlemeniz yönünde ...;4,0
küçük mutluluklar peşinde koşarken büyük aşkını bulan bir kadının öyküsü ve müzikleriyle keyif veriyor fakat yine de 5/10;2,5
Yann Tiersen nin şahane müzikleri ile daha da bir güzelleşen, aşırı tatlı bir film...;5,0
jeunet-caro işbirliği bir dönem önemli sonuçlar doğurmuştu,bu birliktelik bozulduktan sonra jeunet kesinlikle çok daha başarılı oldu ve kendi yolunda çok önemli filmlere imza attı.amelie de bugün milenyum sonrası dönemin hafızalara en fazla kazınan ve izleyen hemen herkesin kayıtsız şartsız beğendiği bir film.her zaman da bu dönemin insanları tarafından hatırlanacağını düşünüyorum.tam bir fransız filmi.müzikler,giysiler,renkler,ve tabii ki o muhteşem fransızcanın etkisi...jeunet en iyi yaptığı işlerden biri olan bu farklı ve akılda kalıcı,etkileyici ortam ve karakter yaratımında yine sorun yaşamıyor ve sinema tarihine başlı başına bir karakter kazandırmayı başarıyor.evet bu karakter amelie poulain tabii ki.gerçi filmdeki diğer tüm,abartmıyorum gerçekten tüm,yan karakterler de adeta başlı başına farklı filmlerin başrolleri olabilecek kadar derin,içi dolu karakterler.müthiş bir kadro var yani film boyunca,ve onları canlandıran isimler de daha yerinde seçilemezdi sanırım.özellikle amelieyi adeta yaşayan ve ona tam anlamıyla hayat veren audrey tautou sadece bu performansıyla dahi tarihe adını yazdırmayı başardı.ona yardımcı olan fiziki yapısı,mimikleri,kocaman gözleri,ağzı burnu her şeyi,kusursuz bir amelie yaratımında büyük rol oynuyorlar.kendine has saç kesimi,kıyafetleri ve hayalleri de cabası tabii ki.ilk saniyesinden itibaren farklı olmayı başaran,sizi kilitleyen,sürükleyici,kusursuz bir film.mutlaka izlenmesi gerekir,çağımızın en çok hatırlanacak filmlerinden biri.tatlı,sevimli bir fransız filmi.her şeyden önce bir yönetmen filmi kesinlikle.çok başarılı.;5,0
İzledikten sonra Amelie gibi birinin hayaliyle yaşıyorum.;4,5
hayatı bilen bir yönetmenden, bir hayat filmi...;4,0
Çok tatlı insanı başka bir dünyaya çeken şeker gibi bir film. Yönetmenin senaristin hayal gücüne hayran kaldım. Ve oyunculuklar da ne hoştu. Sıkılmadan izleyebileceğiniz ilginç bir hikaye..;5,0
Konu yok,sürükleyicilik yok,drama deseniz değil komedi deseniz o da değil,şirinlik altına sığınmış sığ bir film.10/5;2,5
Çok sıra dışı ve ilginç bir film olduğunu belirtmeliyim. Bir gün kanalları zaplarken karşıma çıkmıştı bu film şöyle bir baktım ve daha birkaç dakika geçmişti ki filmin içine girivermiştim. O tarihten sonra filmi arşivime aldım ve şimdi bir kez daha izledim, beğendim diyebilirim, çok hoş çikolata tadında sıcak bir film?;4,5
çok ama çok macayip bir film.izleyince herşeyi unuttuğum ender filmlerden.müzikleride 10 numara;4,5
Kökleri ''Jules ve Jim(1962)'' e kadar dayanan, 2000'li yıllara (özellikle ilk yarısına) tarzıyla, müzikleriyle, afişleriyle (hala sokaklarda satılmakta) ve en önemlisi Audrey Tautou'suyla (belki de personasıyla) damgasını vurmuş film. Avrupa kıtasının en iyi romantik komedilerinden (romantik komedi tanımı bu film için fazla sığ oldu farkındayım). Benzerleri yapılmaya çalışıldı ama olmadı. Taklitler asıllarını yaşatır, böyle filmlerde 10 yılda bir çıkar diyerek eleştirimi bitiriyorum :);4,0
İnsana kayif veren, huzur dolu, samimi bir film.. yönetmenin anlatımı oldukça masalsı ve hoş.. audrey tautou ve diğer tüm oyuncular gayet uyumlu ve başarılı.. film müzikleri çok hoş.. zaman zaman çok güldüm zaman zaman da aşk hikayesinin büyüsüne kapıldım.. özellikle final, mutlu sonla biten bir masal misali güzeldi.. fakat genel olarak film için harika diyemem.. çünkü derin ya da çok çarpıcı değil filmin geneli.. sonuç olarak zaman zaman güldüren, zaman zaman etkileyen, masalsı, güzel bir film amelie.. 8/10;4,0
süper harika ve mükemmel bi film. yani öle bi filmki resmen sizi alıo bambaşka bi yere götürüo. hayatın ne kadar tuhaf ne kadar belirsiz olabileceğini gösterio. ama filmde ki asıl süper şey şüphesiz filmin müziği beni bitirdi valla :) mutlaka izleyinnn Bu filmi beğenenlere yine bir Fransız yapımı olan Paris I love you adlı filmi de öneririm.;2,5
Diziden bağımsız seyreden, kendini seyrettiren bir filmdi. Uzun palto, boğazlı kazak giymeyen ve gümüş yüzük takmayan bizdik sadece arkadaşımla, filmi seyretmeye gittiğimiz sinema salonunda :);5,0
kendini izleten ve dizisinden bağımsız düşünemeyeceğimiz güzel bir film 8/10;4,0
Osman Sınav eserleri ülkemize mal olmuş yapıtlardır.Deli Yürek-Kurtlar Vadisi-Pars Kiraz Operasyonu bu eserler arasında gösterilebilir.Deli Yürekte ekmeğini ülkesinden çıkanların ülkesine karşı yaptıkları ihaneti anlatıyor.Kısacası Güneydoğudaki mafyalaşmış çarpık düzene karşı çıkan bir fedainin hikayesidir Deli Yürek.Ben Deli Yürek:Bumerang Cehennemi filminde şu sözü beğendim.Bu ülkenin ekmeğini yiyip ihanet eden bir gün mutlaka ekmeğini yediği yerden kurşunuda yer.Umarım bu söz ülkemize ihanet edenler için gerçekleşir diye umuyorum.Sonuçta ben bu Osman Sınav Eserine 10 üzerinden 8 verdim.;4,0
ben filmi yeni izledim.çok beğendim.türk sinemasının böyle bir film ortaya çıkarması çok güzel bir şey.keşke hep böyle filmler yapılsa.kenan imirzalioğlu çok güzel rol yapmış diğerleride.9/10 herkesi izlemeli.;4,5
Bir dönemin efsane dizisinin bağımsız konulu sinema uyarlaması.Ahlak,namus meselesine yaklaşımı tartışmalı,terör konusunda yeterince derin ve incelikli değil.Ama teknik olarak hala Türk sinemasının üstünde.;3,0
kenan imirzalıoglu ve selçuk yöntem sadece ikisi bile yeter bu filme 10/8;4,0
efsane dizi deliyürek in filmi...yusuf miroğlu bu sefer terörle ilgilenior...oktay kaynarca-selçuk yönetim gibi isiler bu tarzz rollere çok yakıorlar bence izlenmeli ben 8 verdim güzel film...;4,0
BENCE DİZİ FİLM PROJESİNİN EN İYİ FİLMİ NE ASMALI KONAK NEDE BAŞKASİ;4,0
Kurtlar Vadisi ve onların yeni yetme ekibine 'Siz giderken biz dönüyorduk' dedirtebilecek güzellikte ve içtenlikte bir film.Türk TV izleyicisine 'aksiyon' u tanıştıran, 'devlet, millet' meseleleri gerçeğini 'duygu sömürüsü' yapmadan anlatan bir dizi ve onun ekibinin beyni olan Osman Sınav, Soner Yalçın ve Ömer Lütfü Mete’den dizinin güncelliğini bozmadan, konudan sapmadan, halkın duyguları ile oynamadan yapılmış, müthiş inceliklerle dolu bir yapım.Bu filmin yapılmasının ardından dizi 6 ay kadar daha yeni bölümleri ile gösterildi ve ekrana veda etti.Kaçırmayın ve mutlaka izleyin....10/10'Yiğidi gül ağlatır, gam öldürür';5,0
Eşkıya’dan sonra izlediğim en mükemmel türk filmi... kesinlikle süper bi senaryosu ve finali var... herşeyi ile 4-4 lük bir film... Kenan İmirzalıoğlu bence hollywood’a gitmeli, Türkiye’de harcanır...;5,0
Türk sinemasının en iyi ilk 5 filmlerinden birisi bence.;5,0
Cok onemsenmesi gereken bir film degil acikcasi. Fakat yine de tempolu, son zamanlarda karsimiza cikan kotu bircok Turk filminin yaninda keyifle izlenen ender orneklerden biri... (5/10);2,0
