Review;Score
Onun ruhuda güzel değil;Negative
Yüzüme karşı söylemeye cesaret edemediğiniz şeyleri şuraya yazmayın rica ediyorum. Teşekkürler.;Negative
Allah biliyor ya kırıldığım kadar hiç kimseyi kırmadım;Negative
Serefsizler ya bir gol atamadilar!!!;Negative
"""IŞİD'i biz kurduk"" diyen CIA ortadoğu masası şefinden şok açıklamalar bu akşam 22.00'de @tvahaber'de @ahaberdeyazboz";Negative
evlenmek hic makbul degil;Negative
2 gram beynin var onu da erkeklerin ilgisini çekmek için lol oynamayı öğrenirken harcamışsın geçmiş olsun bacım;Negative
Bu fırtına hayli halamet. Haydi bakalım sonumuz ne olacak;Negative
Yalnızlığın tam ortasındayım artık;Negative
Yalnızlık kadar!;Negative
Lanet olası agız yarası;Negative
ananın amına kadar yolun var orrospu cocugu;Negative
İnsanlar Sinir hastası olmam için dört taraftan çalışıyor Ya Sabır Ya Sabır!;Negative
Bu kadar da olmaz dediğim herşey o kadar da oldu;Negative
Ulan bu bel ağrısı ne kötü bişeyy;Negative
Dalıp da önümdeki arabaya çarpmasam iyi araba kullanıyorum aslında ??;Negative
"Sevdiğim insanlar değişiyor, bütün mesele bu.""";Negative
Ne demek iyiyim? Kaç gündür konuşmuyoruz nasıl iyi olabilirsin ?;Negative
Gönlüm düşmüş bir sevdanın peşine. Aklı yok, fikri yok. Deli misali... @Fenerbahce http://t.co/dI5YIxZ6A6;Negative
Şimdi ne diyim soranlara çekip gittimi, hiç sevmedimi ?;Negative
sana o mavi tiki bi sokarım avatar gibi dolaşırsın düzgün konuş istersen;Negative
Hayat sokakta hoca.;Negative
Sikinti yapma zorlama kendin olamiyorsan;Negative
Bu gecede odamdaki ışığı kapatıp yatağa geçip tavana bakarak sana yeniden sövücem;Negative
Gülüyorum falan ama çok sorunum var.;Negative
Güzel günler de bizi görecek mi??;Negative
Bi sikimin olacağı yok zaten;Negative
Kılıçdaroğlu sosyalist ama bukelemum roman dernekleri ile toplantı yaptı,çünkü şimdi bazı dernekler Ankara ya gidince yine ak partilyz dyckl;Negative
Ne biçim soğuk lan bu şehir.;Negative
Bu fırtına hayli halamet değil. Hadi hayırlısı bakalım...;Negative
Ben adam yerine koyuyorum o yerini begenmiyor, alıskın degil demek ki;Negative
"""Bunu yapanı bulup doğduğu güne pişman etmezsem, anasından emdiği sütü burnundan getirmezsem..""";Negative
Arkadaşlarımı boşladığımın farkındayım gönüllerini almam şart ??;Negative
Fazlaa konusma zorlama;Negative
Herkes bilmeden konuşuyor ya nasıl sinir oluyorum;Negative
hala daha başım dönüyo sinirden aglicam ya;Negative
Meriç Müldür yalama hastalığına yakalanmış. Beter olsun.;Negative
Hayatları sadece dedikodu üzerine kurulu olan insanlardan uzak durmalı, çok zararlılar ??;Negative
Özgecimlle cok guzel gunun ardindan lanet sehire döndük ?????? (@ İstanbul in İstanbul, Türkiye w/ @kopuzozge53) https://t.co/bXbfHZPJQi;Negative
Özümüze dönelim böyle olucak gibi değil;Negative
Passolig için baro kartını kabul etmeyen sistemi kınıyorum.;Negative
Bir çoğumuz müzikle kafayı bozmuş insanlarız.;Negative
Çok yanlış insanlara kardeş diyoruz.;Negative
Bilmem ki kuşlar bu hengamenin neresine uçar ?;Negative
"katlanamam dediğin şeylere katlanıyorsun; büyüyorsun";Negative
Dert etmiyorum seni , siktir ettim zaten .;Negative
Sevdiğim insanlar değişiyor, bütün mesele bu.;Negative
Alınacak hesaplar yakılacak canlar var :);Negative
Zamanı gelince mezarından bile kaldırılacak insanın, bulunduğu makamı sahiplenmesi anlaşılır bir şey değildir;Negative
Kodugum gelme demene gerek yok benim sevgilim sana gelmez zaten dert yapma yani;Negative
Ya bi insan bu kadar yüzsüz olabilir mi sorusuna cevap olarak dogmuşsun be;Negative
Güzel mizah ??????;Negative
yazık sende sesimi nerden duyursam diye debelenip duruyon da çokta şeeeeyapma yani nbiliyim;Negative
Ulan sende erkeğim diye geziyorsun ya tüküreyim erkekliğine ????;Negative
Siktir etmek kadar huzur verici birşey yok.;Negative
Gurur Kimseyi Mutlu Etmez;Negative
Guzelligin fayda etmez bende kalamiyorsan;Negative
Boş işlerle uğraşmak görevimiz http://t.co/6vyyo7CpT8;Negative
Aşırı mutsuzum.;Negative
Ne günlerdi beee;Negative
Neyin gururu tatlım o önceden insanlar çiviyle duvara yazı yazarmış sen şimdi dokunmatik ekranda iki mesaj yazmayamı üşeniyosun.Yazık;Negative
Evden nüfus cüzdanını almadan çıkan kendimi de kınıyorum.;Negative
Bir an önce evlenip yemekleri kocama yaptırıp beğenmeyincede dövmek istiyorum çokmu yani;Negative
Yazık bu teşkilatların emeğine bunlar nasılsa maraba ne zeman istersek gelir calışır mantığına su taşıyanlarada yazıklar olsun yazıklar;Negative
Benim en yakın arkadaşım olmadı hiç, hepsinin yokluğu eşit derecede umrumda olmaz ??;Negative
biri bana bunu yapsa üstüne kusar kasıklarına tekme atar ağzına fln işerim heralde bu ne be http://t.co/3JTMpPcEUe;Negative
Sigaralar tek tip karapaket adı altında fahiş fiyattan satılacakmış. Tütün ve arap satışı yasaklanacakmış arkadaşlar toplanın gidiyoruz ??;Negative
Bu rüzgar ne lan böyle felç oldum resmen;Negative
Bu trafik yüzünden hem katil olcam hem macı izleyemicem ??;Negative
Sana ihtiyacım var ve ne yazık ki sen bunun farkında değilsin.;Negative
"""@ogzatbs: Sustuğumdan bir şey anlamıyorsan, çok da zorlamaya gerek yok.""";Negative
Yil olmuş 2015 ve 5 saattir elektrik yok ....;Negative
Koduğumun hayatinda herkesmi kalleş olur;Negative
Kedi yemiş yemiş sıçmamış aq.;Negative
Şeytan diyo hadi bi cesaret.;Negative
Mallık yapman için sana para mı veriyolar anlamıyorum ki;Negative
Uyanır uyanmaz yataktan çıkabilen insandan her türlü şerefsizliği beklerim;Negative
Tabiki de açım soru mu bu ?;Negative
Sanki başka derdim yokmuş gibi bide sen çıktın.;Negative
Tolunay Kafkası görünce sizinde suratını ekşimiyor mu ?;Negative
Yanlızsam yanlızım sizene ?;Negative
Taze fasulyenin kilosu 15 lira olmuş aq aç mı kalalım napalim;Negative
gurur kimseyi mutlu etmez.;Negative
Açtuğınız her yara'dan hesap soracak , YARADAN !;Negative
Tipi olmayan göbeğini açar olmuş;Negative
İnsan bir yerden sonra bir yere varamıyor...;Negative
adam diyoki ben ahmet kayanın kendisini değil şarkılarını seviyorum sanki biz adamın sakalını emmek istiyoruz amk;Negative
Kartlar seni diğerleriyle karmadan sen değerlerine göre yaşa.;Negative
Beklediğim tatil bu değildi;Negative
Sen siirden anlamayan adam beni nasil anlayasin.;Negative
Kendimden utaniyorum @pelinah29150152;Negative
Hepsini gömecem birazdan http://t.co/UgrAmKokme;Negative
Yanlışlıkla bişeyler yaptım ama hayırlısı??;Negative
Fakırlığın gözü kör olsun ?? (@ Narlıdere in İzmir, Türkiye) https://t.co/CM5L3Ud2hp http://t.co/A5O2rsqQfX;Negative
Bir gençliği sen uyursan herkes ölür diyip gaza getiren mete horozoglunun askerliğini bedelli yapması büyük bir ironi;Negative
Sözün açtığı yaraya hiç bir ilac iyi gelmez..! http://t.co/O7qcWsN1xU;Negative
Değer mi bilmiyorsun, değsin istiyorsun. Değmesi için herşeyi yapıyorsun ama yine değmiyor. Güler misin, ağlar mısın?;Negative
iyisiniz ama yeterli değilsiniz;Negative
Ama olmaz bu kötü gidişe bi son vermem gerekir;Negative
Biz üzülmeye alışkınız zaten;Negative
Beni takip ettikten 1 dakika sonra başka kızları takip etmişsin sen yarın beni aldatırsın seninle evlenemem ??;Negative
Allah evine ateşler salsın malum önümüz kış ısınırsın.;Negative
Bizi üzen bok yesin.??;Negative
Allah toplama takıma böyle ego vermesin ya. Dünkü boklar!????;Negative
Aşık olmamak içten değil nasıl şaşkınım anlatamam sjsjnsn;Negative
MHP den Uyarı;Negative
Kendini akıllı sanan insanlara üzülüyorum.düşünsene gerizekalısın haberin yok..;Negative
Kadına el kaldıranın kaldıramadığı başka birşey vardır..!!;Negative
Ahmet kandemir hemen acilen dus bu takımın yakasından istifa;Negative
Cumhurbaskanimiz ahankajahajajahbab neyse bir sey demicem;Negative
Açıklama yapma gereği duymayacak kadar kendime güvendiğim bi konuda senin haklı olduğunu düşünmen umurumda olur mu sence?;Negative
Unutamam yaptıklarını.;Negative
İnşallah çok özenle giyindiğin bir gün üzerine kuş sıçar ??;Negative
"Cumhurbaşkanımız Sayın Recep Tayyip Erdoğan:""Hala paralel yapının Mossad'la beraber hareket ettiğini görmeyenlere yazıklar olsun""";Negative
Dediler ki sabrın sonu selamet;Negative
Ama benim gördüğüm şey sadece felaket;Negative
?? bunun niye ağzı yok len;Negative
"""@cansudoganayy: Hem suclu hem guclu beynine sictigimin herifi""";Negative
10 türkçe netine hukuk veriyolarmis #Hukukİçin75binTabanSıralama;Negative
Akıllı olsa bizle ne isi var amk hayatımın özeti;Negative
Birleşik Metal İş Sendikası'nın kararı işçileri hayal kırıklığına uğrattı - http://t.co/ue5igGqTE7 http://t.co/559CeBDIhb;Negative
Bizi üzen bok yesin.;Negative
Çok yazık;Negative
Whatsapp grupları da olmasa çevrimiçi olacağımız yok anasını satıyım.;Negative
Kız benden başkasuna sevdalanursan eğer o beyaz gelunliği giydiğun anda geber ??;Negative
Tum yasalar bu kadar keyfi kullanılırken sendikalardaki bu yasalara uyma titizliği neden!;Negative
Görürsem parçalarım o çok kıyamadığın sevgilini :ad;Negative
Erkek söz verir , adam ise verdiği sözü tutar...;Negative
Sadece dertlesecek birisi olsun gerisinin koydum gotune;Negative
İnsanların yaptıklarını sözlerinizle kimseye kanıtlıyamıyosanız,ses kaydı yapın arkadaş,bak bakalım kendi sesini inkar edebiliyomu :)) ahaha;Negative
MHPdenUyarı ElektriğeÇarpılma;Negative
Kime okul açılsın artık diyosam kes sesini diyor. Neden??;Negative
Birileri yolda kalır , birileri yol alır;Negative
Baktım çözülecek gibi değil, bir düğüm de ben attım.;Negative
Arkadas bu insanlar ne ilginc gonulde yasananla uygulanan hareketler hic olmuyo soliyim ?;Negative
Ciddi ciddi biri olsun istiyorum artik;Negative
Üstüste ölüm haberi alınca, vefasız, bencil insanlardan iyice soğuyorsun..Ötede bayılsınlar!! Ölürsem de kabrime duyan gelmesin, istemem.;Negative
Off-road mağdurları @ Ayder Yaylası-Kaçkarlar http://t.co/rRESiJRopK;Negative
Küsersen küs banane (17:15);Negative
Şimdi bana ne desen yalan olur. Deme. Deme ki beni soyletme.;Negative
Öyle bir çirkin ki Allah çirkin şansı bile vermemiş hem çirkin hem şanssızjdjd;Negative
Bu nasıl bir yapmacık gülüştür ya;Negative
İlla benim evimin önünde yapın trafik kazası çok lazım. (@ Kılınç Malikanesi) https://t.co/0Wzw5sLS11;Negative
Hayatlar diyorum çok boktan;Negative
Vedalaşmak hiç bana göre değil.;Negative
"Keşke bizde patlıcan gibi tuzlu suya yatırılınca acılarımızdan kurtulabilsek. Olmaz mıydı sanki ;)";Negative
Geç yazma değil senin ki bildiğin sırra kadem basmak.;Negative
Galiba bütün bu olanlara dayanamam ama hazırım seni yanlış tanıdım sanırım;Negative
Canim verdigim degeri geri alabilirmiyim?? Sana buyuk gelmis o;Negative
Kerimemre yine cirkeflik yapiyooor oynamiyorum ben ya !!!!;Negative
Zor adamları,basit kadınlar yıkar..;Negative
Yohhh artıkın ???????????????? http://t.co/AmX2subs3v;Negative
Cumartesi saat 7 olmuş ben hala çalışıyorum. Garibanlığın gözü kör olsun.. http://t.co/J5pAA0gkYY;Negative
Bu yorgunluğun üzerine dayımlarda ne işimiz var acaba. Nie kimse beni düşünmüyo ?? (@ Ağa mahallesi) https://t.co/LHqokqNrxn;Negative
Zaten hep yapmaz dediklerimiz yapmadimi..;Negative
Cesur düşman seni kahraman eder,;Negative
Korkak dost ise canından...;Negative
Futbolun katili Türk hakemleri..;Negative
Çok geç kaldın bana;Negative
Özgürlüğüm kısıtlanmasaydı tatilimin her saatini iyi değerlendiriyodum.....;Negative
Garibim uzuluom ama kiza;Negative
Hep sonradan gelir aklım başıma;Negative
Bazı şeyler hep zıt gider zaten kusursuz hayat mı var?;Negative
Yolun sonuna geldikten sonra yanlıs yolda yürüdügünü fark etmek;Negative
Allahım tarraynda fena virüs var inşallah bana bulaşmaz amin;Negative
"""@ilhancihaner: AKP, SANSÜR DUVARINA BİR TUĞLA DAHA KOYUYOR";Negative
"AKP özellikle Gezi Direnişi’nden sonra interneti baş e. http://t.co/XBKbiL888o""";Negative
Kalmadı kimseye insafım , affedemem ben bunları geç .;Negative
"Oğlu komada iken tayin edilen hakim Karanfil: Bana ve oğluma değil sahte hukukçulara acıyın http://t.co/HiSNuhGB58 http://t.co/3CN5QuZ1Nz""";Negative
Giderek üzdün bizi zaman.....;Negative
Ben seni görsem o gözlerini kör ederim sen kaç gün görmesen kör olursun bilmem ama.;Negative
Sebepsiz yere moralimi çok güzel bozarım;Negative
senin içinde ki çocuğu sikeyim ya;Negative
'Napıyon' ve 'Napıyorsun' arasında dünyalar kadar samimiyet farkı var.;Negative
Bak duyduklarım yine aklıma geldi yine sinirlendim ??;Negative
ya ben 8 yaşındayken isyan ettiğim tek şey sevdiğim çizgifilmlerin fox kids'ten kaldırılmasıydı, bu salak napıyor? http://t.co/FeoZVDIVhD;Negative
Bütün gün ayakta uyuyup eve gelince uyuyamamak nasil bir hastaliktir;Negative
italyadan tekkif almış yapamam demiş bak bak;Negative
Bulun bi koca evlenin gidin lan ciğerim soludu islami aşk tivitleri okumaktan;Negative
Biri beni burdan kurtarsın???? (@ British Culture Buca in İzmir) https://t.co/mlIJHRJeh8;Negative
Yeniden sevmekten değilde benzerine yenilmekten korkuyorum.;Negative
Sevdiğim insanlar değişiyor, bütün mesele bu.”;Negative
Şu şehire gelince aklıma ne ülkenin yoldan çıktığı geliyor ne memleket sorunları nede atamalar güzel bi süreç.;Negative
Ne bedduam var ne de ahım;Negative
Allam ne iğrenç bi gün;Negative
Alma mazlumun ahını indirir tahtından şahını vesselam;Negative
Yine meydan ve yine beklemedeyim. ??;Negative
Ne hissettiğimi anlamayacak kadar hissizleştim.;Negative
Umut Eker resmen David Beckhamin Turkiye subesi boyle bisi olamaz.;Negative
Ikimizde gelsek kıldan köprüye ben dürüstsem başım açıkken de geçerim. Başörtüsünün arkasına pek saklanmamak gerekir ...;Negative
Kızım az çocukluktan çık sen;Negative
beni ifsa eden eski sevgilimin tivitine popi olmak icin mention attim ne kadar sikimde olabilir ki bu hayat;Negative
Zaten camlicanin en dibine gitmek uzereyken, polisin iettyi durdurmasi sahane. Immh.;Negative
Kesin bilgi kadıköy bitmiş yayalım lütfen.;Negative
Bana masal anlatma (@ Hollywood Sineması Gaziemir in İzmir) https://t.co/IlipmUSJWN;Negative
"""Pardon çıkalı eşekler çoğaldı."" dicem, eşeklere hakaret olcak! ??";Negative
Aras bok demeyi öğrenmiş kim öğretti diyolar abla diyo, çok pis zan altındayım allaam ya;Negative
vay aminakoyim boyle saçma hissetmedim;Negative
Göztepemiz 1. lige çıkmak konusunda eline geçen tarihi fırsatı kaçırdı..!! Ayni puanda 2. Ve 3.lüğü paylaştığı İNEGÖLü yenip farkı açamadı.!;Negative
Bedeli Ne Olursa Olsun İnsan İstemediği Birine Karşı Gelmeli.. #AşkSana Benzer# (@ Metroport CıneVıp) https://t.co/R0CGB6Bp6w;Negative
Aşkım orda kızlar var özürlü taklidi yap.;Negative
Akisina birakmak gerek bazen nereye nasil neden demeden;Negative
Senin her fotografın cirkin bunun icin ayrı bir caba sarfetmene gerek yoktu ttlm??;Negative
Sen git fahişe hayatı sür sonra da pirenses gibi evlenmeyi düşün.Yeminlen tebrik ediyom??;Negative
Hasan amca lütfen Erayın arabasını elinden alır mısın? Bıktım ??;Negative
Onca şeyden sonra onu tekrar görüyorsun ve herşey başa sarıyor ..;Negative
Demekki neymiş herkese güvenmiyecekmişiz;Negative
Yaradan seni sarışın yaratarak zaten o potansiyeli yüklemiş sen niye üstüne bir de aptal olup hipotezleri doğruluyon yan dairedeki bacım ??;Negative
Dayan ruhum bu acıya dayan çaresizim;Negative
Saçımdan azıcık kestirince depresyona giriyorum belkide bana kısa saç kestirenlerin cesaretinden lazım;Negative
keske kanser olsam;Negative
sana olan sevgim beni sigaraya başlatıcak;Negative
Satılanlar satanları asla unutmaz!;Negative
Bence seni senden daha çok sevdiğim için bana katlanamıyosun;Negative
Dedik ya biz o gemileri çoktan yaktık. Belki içinde kendimizde yandık ama yaktık;Negative
Bir bakışlan yaktın beni;Negative
sevgililer gününün allah cezasını versin yaşasın tam bağımsız yalnızlar;Negative
Sene 1911 gercek MUSTAFA KEMAL ATATÜRK bugunler icin masonlar yardimiyla Trablus savasi sirasinda yossi kohen (mason) oldu...;Negative
Pahalı parfümleri bir kenera bırakın insan güven kokmalı .;Negative
14 şubatta dişçi randevusu mu olur ya, hayat benimle dalga geçiyor bide üstüne götüyle gülüyor.;Negative
Sen kimsin ??;Negative
Ne küfür edeceğimi bulamadim;Negative
Yakışıklı rütbeli erkekleri çirkin şişman kızlar aldı gitti. Tabi bize kalmadı artık. Bişey demiyorum da Allah ım sen görüyon. Sabır.;Negative
buram buram yavşaklık,yalan kokuyosun haberin yok;Negative
Hayatımda galiba hic bu kadar skilmamistimmm. Aman tanrım didim yeterrr ?????? (@ Madenler in İstanbul, Türkiye) https://t.co/ygdNkGV9fq;Negative
Bak ben senden başka hiçbir insanın yüzüne baktığımda içimde kelebeklerin uçuştuğunu hissetmiyorum tamam mı.Ben seni seviyorum ya seviyorum.;Negative
İnsanlar sevilmek için yaratıldılar.Eşyalar ise kullanlmak icin Dünyadaki kaosun nedeni eşyaların sevilmeleri ve insanlarn kullanılmalarıdır;Negative
Mk minibusu isine gelmiyo ya yavaş git tabiii......;Negative
özlemek çok kötü biriymiş;Negative
Ya arkadaş , ben faşizmi burjuvazinin en kanlı diktatörlüğü bilirdim...megerse hırsızlar icin demokrasiymis..#MetalGreviYasaklanamaz;Negative
İnsanlar boş konuşuyor bende müzik dinlemeyi sectim;Negative
Düşündüm de düşünmemek gerekmiş.;Negative
Dusunupte uyguladigim o dahice planlarim gerceklestikce kendimden korkar oldum;Negative
"Suriye'de iç savaştan dolayı ülkemize katılan Arap kardeşlerimiz gibi keşke Ukraynalı ""kardeşlerimiz"" de Türkiye'ye gelse ??";Negative
"Ve… Birgün herkes ?nl?r, sevdiğinin kıymetini… Am? gidince, Am? bitince, Am? ölünce… Kıs?c?; İş işten geçince.";Negative
Açtığınız her yara'dan hesap soracak YARADAN !;Negative
Amk herkes bi atarlı saldırcam birine ???? (@ Altıparmak Caddesi in Bursa, Türkiye) https://t.co/CHWNjL5f9K;Negative
Ben bilmem eşim bilirde tuttuğum takım kazanamayınca deli oluyorum ????;Negative
Hatun doğrularıyla kabullenilmeyi değil, saçmalıklarıyla sevilmeyi ister.;Negative
Buseye laf soktuğum an evde çalışıyosun bunları dimi diye sorması bambaşka...;Negative
Herşeyin bi zamanı var Aminler boşa değil.;Negative
Ne dişmiş ya yüzüm gözüm şişti :((((;Negative
Uzuldum yemin ediyorum;Negative
Ahh yine mii kedeer ama artık yeteerr;Negative
Abi o kız takip edeni takip ediyo. bidaha düşün derim.;Negative
Demokratik kurumların gelişiminde önemli kilometre taşları bulunmaktadır. Temsiliyet demokrasinin olmazsa olmaz kuralıdır..;Negative
Of yanlışlıkla favlayıp duruyom aq;Negative
Yalnızlık başa bela (@ Yunusemre in Mustafakemalpaşa, Bursa) https://t.co/o2nXzcG3oa;Negative
Daha fazla düşemezdi ya gözümden;Negative
Bana masal anlatma:) (@ Cinetech in İstanbul, Türkiye) https://t.co/Gv2w38hUf9;Negative
halil sezai ile sıla film yapsın ülke sarhoş olur;Negative
Bir cumartesi ancak bu kadar bom bok geçebilirdi;Negative
Madem takibi bırakıcaksın neden takip edinyon aq sen ??;Negative
Grev ertelenmesi nedir ya? Daha neler göreceğiz bakalım;Negative
Paranin satin alamayacagi tek duygu merhamettir.;Negative
Birde erkek diye kaydetmiş amk ya çıldırcam;Negative
yucce rabbim sen onun beynine flyeni format at http://t.co/yFpeUIDrQk;Negative
İnşallah görmüyodur;Negative
Lanet olası pislik bugünde mi ciger yok ???? http://t.co/avLqH3x9xs;Negative
Ben bir saatlik yolda 45 kilo çocuğu kucagimda taşıdım,bana yikilmaktan bahsetmeyin ??;Negative
İnsanların kusurları senin dalga meselen olmuş güzellik ??;Negative
taşınmalıyız dedim ciddi ciddi taşınıyoruz yok artık;Negative
Bu agri insani oldurur;Negative
Bu maç çok kritik çookk (@ Atakanlar Çay Salonu | Berat'ın Yeri w/ @kaanjobs) https://t.co/wzZtrLwdbv;Negative
Samimiyet çok büyük anahtardir ve her kapiyi açar ancak samimiyetten yoksunlar kapilarini kapatirlar ve yoldan çevirirler;Negative
Düğünün ertesi günü altınları alıp kaçasım var.;Negative
Hazin bi öykü olur ta kendisi (at @PizzaHouse_tr in Osmaniye) https://t.co/c0n5zhGxDM;Negative
Neler neler: );Negative
Seni bulmak zor bu zamanlar...;Negative
Bize misafir geliyor ben hizmet ediyorum, biz misafirliğe gidiyoruz yine ben hizmet ediyorum. Kızların üzerine bu kadar da gelinmemeli ya.;Negative
Hiç sevmediğim bi şarkı ağzıma takıldı ulan ne boktan bişeydir o;Negative
Benden bu kadar daha fazlası yok..;Negative
Bu ne trafik ya;Negative
Elektrik Faturalarında vatandaşa kesilen ceza. MHPdenUyarı ElektriğeÇarpılma http://t.co/blRMAW3qnY;Negative
Tam iyileşcem bir daha hasta oluyom galiba fena beddua aldım;Negative
Ataşehir ak partide belediye meclis listelerini yapanlar bu vebali nasıl ödeyecekler bilmem ama allah hesabını sorar millette sorar şaşarsın;Negative
bazı durumlarda susmak kabahate ortak olmaktır.;Negative
sendikam var içinde üyem yok!;Negative
işçim var sendikası yok .anlamak zor;Negative
Edep, her türlü davanın üzerindedir, Ve insan ancak, dili kadar edeplidir.!;Negative
Yüzüne tükürsem diyecek Şükür ??;Negative
Benim kendini beğenmiş ler le isim olmaz;Negative
Yarim bu günahların kalmaz yanına;Negative
Laaa bu yakup size nee ettiii gardaş ?;Negative
Allah var arkadaşlar Aziz Allah diyin;Negative
Allah belanızı versin dileklerimi iletirsiniz artık;Negative
Asker yerine Amsterdam'a falan gitsem daha ucuza mal olurdu ya la;Negative
olum nasılsa ayrılcaksınız kasmayın bu kadar;Negative
Herkesin hayatına kimse karışamaz:d;Negative
evet evet soğan kıralım balık falan kızartalım ki misafirler gitsin;Negative
Bu mide ağrısını napcaazzz ????;Negative
Nasil hemen aninda DERDEST edip götürüyolar! Metaliş grevini erteleyen karari protesto eden gençleri;Negative
Her Şey Eksik;Negative
Teyzemin evini rehin aldım aq 5 gündür burdayım??;Negative
Çekip giden birini,çekip alamam;Negative
ya grev ertelenebilir bir sey mi abv şakalar ülkesi;Negative
Bi insan şerefsizse değiştiremezsiniz uğraşmayın.;Negative
Istanbul'un çözülemicek tek sorunu #Trafik @ Marmara Forum Alışveriş Merkezi http://t.co/nH5KMBswXd;Negative
Peki biz bu durumda ne yapabiliriz ? @ilknurkabaa;Negative
en nefret ettiğim şey tek sigaramın istenmesi;Negative
Gerçekler her zaman acı olmak zorunda gibi;Negative
“@Rakicilardrnegi: İki bira içip seni özleyeceğime 70'lik rakı içer sana söverim” @fulyaau;Negative
Ne demek hakem Cüneyt Çakır ??????;Negative
Senle bir görüşelim;Negative
Sende var birşey;Negative
Allah'a bırak;Negative
Moussa Sow yedek Diego gibi bir kazma sahaya çıkıyorsa bilin ki Fenerbahçe'nin teknik direktörü YOK!;Negative
Hep zararsınız aq;Negative
Şu trafikte birini vurmazsam şanslıyım..;Negative
Benim kendini beğenmiş ler le işim olmaz;Negative
Varsa bir sorun baştan oyalama söyle;Negative
Keşke DÜNYAYI sadece anneler ve öğretmenler yönetse ne kadar iyi olur Değilmi;Negative
Kimseye ihtiyacim yok kimsede bana bayilmasin arkadas cevremde olsun istemem sadece allah beni kardeslerimden ayirmasin yeter.(efs);Negative
sığar mı iki kişi kalbe,diye şarkı yapmışlar.kalbine 3-5 kişi sığdıran adamlar bile var.adam dediysem lafın gelişi ??;Negative
Karabükün amına koymaya geldik (@ Dr. Necmettin Şeyhoğlu Stadı in Karabük, Türkiye w/ @ilkanuslu) https://t.co/DyywESUYyP;Negative
Benim yanımda başkasına fal baktırmak çok ayıp (at @MeleklerKahvesi in Istanbul, Türkiye) https://t.co/JYPY25Lv2w;Negative
Evladiyla imtihan etsin.;Negative
Zelil ve rezil etsin, inin inin inlesin;Negative
Cok yanlış insanlara güvendik sebastıyan;Negative
zeka seviyen geri zekalı bi insan için bile düşük cnm ~;Negative
Bazen bir hikayeyi bitirmek yeni bir hikayeye başlamaktan daha zordur;Negative
Elektriğe doğalgaza gelen zamları açıklayın, bosverin başkanlık sistemini falan! #hukumetIstifa;Negative
Alip basimi gidicem ama hem param yok hemde kayip ilanı asarlar en iyrenc fotomu koyarlar die gidemiyorum müge anliyada cikabilirler yani;Negative
Gitar çalan herkesin sesi güzel olacak diye bir şey yok kafa sikip durmayın;Negative
Sabahlara kadar bıkmadan konuşacağım bir insan tanesi yok mudur?;Negative
Küfür etmeden sakinleşmenin bir yolu olmalı.;Negative
Hatayı kendimde ararken sende buluyorum;Negative
Siktiri git yusuf simsek;Negative
İyi oldukça kötü gördük ??;Negative
Benden sonra kurban sectiklerinle de olmadi degil mi?Daha cok beklersin beni..ruyanda gorursun :))????;Negative
Ulan zaten mahalle kapkaranlık, zor yürüyom sen kedisin bu ruzgarda ortalikta ne isin var da beni korkutuyon;Negative
Bu kadar kongre uyesiyiz, amator branslar icin butce yok diye agliyoruz. Ileride villareal gibi 50.000 kisiye takiliriz.;Negative
Sobanın verdiği mutluluğu bile veremezsin lan sen;Negative
10 yıllık SerdarOrtaç Şarkısını 4 yaşında ki çocuk ezbere biliyorsa Popun kralını tartışmaya gerek yok;Negative
Önüm arkam sağım solum boş gereksiz insan.;Negative
Kıbrıs köy yansın o zaman ??;Negative
sen kolyesin aq nasıl 70 lira olursun kendini bil aq;Negative
Kırıldığını belli etmeyen insanları üzmeyin.;Negative
Beni görünce düşman görmüş gibi olman saçma;Negative
"Sana bakıp bakıp ""tiksinç""diye kelime uydurdum.";Negative
Şu herkezin bana geçen nazına başlıcam artık yetti gayrii a aaa;Negative
Annenide sevmezdim;Negative
Sen benim en kıymetlimsin ?;Negative
Şiddetli lodosun üstüne bi de elektrikler gidince korku filmi sahnelerini aratmaz oldu bizim mahalle...;Negative
"Anladım ki .. Ciddi ciddi benim şansım yok ;(( ??????";Negative
Hayal kırıklıklarıyla dolu benim kalbim bir kaç çizik fazla olsa farketmez;Negative
Bir sinirde silinicekse herşey keşke hiç başlamasaymış;Negative
Ah sizi lanet olasi sigarasi olan varmiiiiiiii yok mi;Negative
Sonuna kadar geldim askin kavusamadim ben sana;Negative
Dersaneyi 3 te yapıyonda sınav neden sabahın 9'unda acaba;Negative
İçine atmak diye bişey varken anlatmaya ne gerek vardı ?;Negative
"""""Bir kadının kaderi; sevdiği adamın ihanetiyle, sevmediği adamın sadakatı arasında çizilir.."" - Leo Tolstoy""";Negative
Bu servanı takıma kim getirdi amk;Negative
Amanin amanin;Negative
Bu havada nişan mi olur ? Bu havada nişana mı gidilir ? Bu havada halay cekilmez . Çünkü mendil uçar.;Negative
Hayir ingilizce odevi cikti olsa nr olurdu? Ödev olmasa ne olurdu?;Negative
"sensiz olmaz demem asla ben kisilere bagli kalmam ki ;)))))))";Negative
Adınızı neden röntgenciniz ayşeniz fatmanız falan yapıyosunuz ne ara bizim oldunuz salak mısınız;Negative
Servan sana sovmuyom ama en kisa zamanda futbol hayatin bitsin s.git su takimdan;Negative
Güvendiğimiz dağlara kar yağdı..;Negative
