id;text;gold;hisnet_prediction;hisnet_positive_score;hisnet_negative_score;hisnet_correct;lexicon_coverage;sentiment_coverage;dependency_prediction;dependency_positive_score;dependency_negative_score;dependency_correct;prediction_changed;improved;degraded;changed_but_still_wrong;has_negation;has_modifier;has_contrast;has_suppression;scope_count;active_opinion_count;suppressed_count;opinions;targets;modifiers;negations;contrasts;operations;operation_list;has_negation_flip;has_suppression_operation;has_modifier_operation;has_contrast_operation;score_operation_group;operation_signature;positive_score_difference;negative_score_difference;score_changed
2248;gerard d. en iyi performanslarından biri bu filmde hani derler ya o rolü ondan iyisi yapamazdı die.;positive;positive;1.2222222222222223;0.0833333333333333;True;0.7647058823529411;0.1764705882352941;negative;0.6111111111111112;0.6944444444444445;False;True;False;True;False;True;True;False;False;3;3;0;"[""iyi"", ""biri"", ""iyi""]";"[""performans"", ""rol""]";"[""en""]";"[""yap""]";[];"[""modifier_detected"", ""negation_flip""]";['modifier_detected', 'negation_flip'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.6111111111111112;0.6111111111111113;True
2298;kusura bakılmasın ama ben filmin sonunu hiç mi hiç beğenmedim.;negative;negative;0.0;1.75;True;0.8;0.4;positive;1.75;0.0;False;True;False;True;False;True;False;True;False;4;4;0;"[""kusur"", ""son"", ""hiç"", ""hiç""]";"[""ben"", ""ben"", ""ben""]";[];"[""bak"", ""beğen"", ""beğen"", ""beğen""]";"[""ama"", ""ama"", ""ama""]";"[""negation_flip"", ""negation_flip"", ""contrast_detected"", ""negation_flip"", ""contrast_detected"", ""negation_flip"", ""contrast_detected""]";['negation_flip', 'negation_flip', 'contrast_detected', 'negation_flip', 'contrast_detected', 'negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;1.75;-1.75;True
2334;bu kadar APTALCA bir bilimkurgu izlememiştim.;negative;negative;0.0;0.375;True;0.8333333333333334;0.1666666666666666;positive;0.375;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""aptalca""]";"[""bilimkurgu""]";[];"[""izle""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.375;-0.375;True
2407;Aslında o konu (çocuk olayı yani) nerelere getirilebilir neler anlatılabilirdi ama yok olmamış.;negative;negative;0.0;0.25;True;0.7692307692307693;0.1538461538461538;positive;0.2142857142857142;0.0357142857142857;False;True;False;True;False;True;False;True;False;2;2;0;"[""çocuk"", ""yok""]";[];[];"[""ol""]";"[""ama""]";"[""negation_flip"", ""contrast_detected""]";['negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;0.2142857142857142;-0.2142857142857143;True
2413;Sıradanlıktan kurtulamayan bir dram.;negative;negative;0.0;0.1875;True;0.5;0.25;positive;0.1875;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""dram""]";[];[];"[""kurtula""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.1875;-0.1875;True
2433;fena değildi belki ama ilk filmle kıyaslayınca berbat.;negative;negative;0.0;0.4583333333333333;True;0.875;0.125;positive;0.4583333333333333;0.0;False;True;False;True;False;True;True;False;False;1;1;0;"[""fena""]";[];"[""belki""]";"[""değil""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.4583333333333333;-0.4583333333333333;True
2436;İlkinin yanın dahi yaklaşamayan gördüğüm en kötü devam filmlerinden biri.;negative;negative;0.0;1.9833333333333327;True;0.9;0.3;positive;1.0;0.9833333333333334;False;True;False;True;False;True;True;False;False;3;3;0;"[""gör"", ""kötü"", ""biri""]";"[""devam""]";"[""en""]";"[""yaklaş""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;1.0;-0.9999999999999993;True
2490;bu kadar kötü olamaz.;negative;negative;0.0;0.9;True;1.0;0.25;positive;0.9;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""kötü""]";"[""bu""]";[];"[""ol""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.9;-0.9;True
2500;lütfen cık aklımdan unutamıyorum seni çünkü cok kötü;negative;negative;0.0;1.025;True;0.75;0.25;positive;1.025;0.0;False;True;False;True;False;True;True;False;False;2;2;0;"[""lütfen"", ""kötü""]";"[""sen"", ""lütfen""]";"[""cok""]";"[""unut"", ""unut""]";[];"[""negation_flip"", ""negation_flip"", ""modifier_detected""]";['negation_flip', 'negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;1.025;-1.025;True
2514;rahatsız edici derece itici oynayan bir oyuncu kadrosu var filmin.;negative;negative;0.0;0.6666666666666666;True;0.9;0.1;positive;0.6666666666666666;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""rahatsız""]";"[""derece""]";[];"[""et""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.6666666666666666;-0.6666666666666666;True
2517;Filmi hiç beğenmedim :(;negative;negative;0.0;0.5;True;0.6666666666666666;0.3333333333333333;positive;0.5;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""hiç""]";"[""film""]";[];"[""beğen""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
2520;Parker normalde düşmanıyla savaşırken çenesi hiç durmazdı.;negative;negative;0.0;1.2583333333333333;True;0.8571428571428571;0.5714285714285714;positive;0.875;0.3333333333333333;False;True;False;True;False;True;True;False;True;4;3;1;"[""düşman"", ""savaş"", ""çene"", ""hiç""]";"[""parker"", ""parker"", ""çene""]";"[""normalde""]";"[""dur"", ""dur"", ""dur""]";[];"[""negation_flip"", ""modifier_detected"", ""suppressed_as_target"", ""negation_flip""]";['negation_flip', 'modifier_detected', 'suppressed_as_target', 'negation_flip'];True;True;True;False;negation + suppression;modifier_detected + negation_flip + suppressed_as_target;0.875;-0.925;True
2556;Herhangi bir oyunculuk görünmüyor.;negative;negative;0.0;0.3333333333333333;True;0.75;0.25;positive;0.3333333333333333;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""oyunculuk""]";[];[];"[""görün""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.3333333333333333;-0.3333333333333333;True
2605;Kesinlikle zaman kaybı ve asla izlemeyin.;negative;negative;0.0;0.25;True;0.8333333333333334;0.1666666666666666;positive;0.25;0.0;False;True;False;True;False;True;False;False;False;1;1;0;"[""kayıp""]";[];[];"[""izle""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.25;-0.25;True
2628;sırf adının çekiciliğine ve konusuna kanmayın benim gibi zamanınıza yazık.;negative;negative;0.5833333333333334;0.75;True;1.0;0.3;positive;0.8333333333333334;0.5;False;True;False;True;False;True;False;False;False;3;3;0;"[""ad"", ""çekicilik"", ""yazık""]";"[""zaman""]";[];"[""kan"", ""kan""]";[];"[""negation_flip"", ""negation_flip""]";['negation_flip', 'negation_flip'];True;False;False;False;negation only;negation_flip;0.25;-0.25;True
