id;text;gold;hisnet_prediction;hisnet_positive_score;hisnet_negative_score;hisnet_correct;lexicon_coverage;sentiment_coverage;dependency_prediction;dependency_positive_score;dependency_negative_score;dependency_correct;prediction_changed;improved;degraded;changed_but_still_wrong;has_negation;has_modifier;has_contrast;has_suppression;scope_count;active_opinion_count;suppressed_count;opinions;targets;modifiers;negations;contrasts;operations;operation_list;has_negation_flip;has_suppression_operation;has_modifier_operation;has_contrast_operation;score_operation_group;operation_signature;positive_score_difference;negative_score_difference;score_changed
1707;tüm zamanların en iyi degil ama en popüler filmi desek yalan olmaz bazı saçma yönleri var ama bu çok güzel bir film oldugunu degiştirmez tv verilsin yine izlerim bu filmi;positive;negative;1.3156565656565655;1.3208333333333333;False;0.8333333333333334;0.2;positive;2.3156565656565657;0.3208333333333333;True;True;True;False;False;True;True;True;False;6;6;0;"[""tüm"", ""iyi"", ""de"", ""yalan"", ""saçma"", ""güzel""]";"[""film"", ""film"", ""yön"", ""yön"", ""film""]";"[""en"", ""çok""]";"[""ol""]";"[""ama"", ""ama"", ""ama""]";"[""modifier_detected"", ""contrast_detected"", ""contrast_detected"", ""negation_flip"", ""contrast_detected"", ""modifier_detected""]";['modifier_detected', 'contrast_detected', 'contrast_detected', 'negation_flip', 'contrast_detected', 'modifier_detected'];True;False;True;True;negation only;contrast_detected + modifier_detected + negation_flip;1.0000000000000002;-1.0;True
1752;bu filmi 4 yaşımdan beri izliyorum o zamanlar ne olduğunu anlamayrak bakıyodum ama şimdi hayranlıkla izliyorum ve hiç bıkmıyorum haftada iki kez izliyorum en az oda artık ezberledim en sevdiğim film.;positive;negative;0.0;0.875;False;0.7419354838709677;0.0967741935483871;positive;0.5;0.375;True;True;True;False;False;True;True;False;False;3;3;0;"[""yaş"", ""hiç"", ""az""]";"[""film""]";"[""en""]";"[""bık""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.5;-0.5;True
1768;Muhtesem bir film söyleyecek baska söz bulamiyorum;positive;negative;0.0;0.05;False;0.4285714285714285;0.1428571428571428;positive;0.05;0.0;True;True;True;False;False;True;False;False;False;1;1;0;"[""söz""]";[];[];"[""bul""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.05;-0.05;True
1785;bole bir basyapıt nasıl 8.9 puan alır anlamıyorum.;positive;negative;0.0;0.1666666666666666;False;0.7777777777777778;0.1111111111111111;positive;0.1666666666666666;0.0;True;True;True;False;False;True;True;False;False;1;1;0;"[""al""]";"[""puan""]";"[""nasıl""]";"[""anla""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.1666666666666666;-0.1666666666666666;True
1901;"""bu yüzden tatmin olamadim""""""";negative;positive;0.1666666666666666;0.0;False;0.75;0.25;negative;0.0;0.1666666666666666;True;True;True;False;False;True;False;False;False;1;1;0;"[""tatmin""]";[];[];"[""ol""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.1666666666666666;0.1666666666666666;True
1903;çok harika olabilirmiş ama maalesef olmamış .;negative;positive;1.0;0.75;False;1.0;0.3333333333333333;negative;0.75;1.0;True;True;True;False;False;True;True;True;False;2;2;0;"[""harika"", ""maalesef""]";[];"[""çok""]";"[""ol"", ""ol""]";"[""ama""]";"[""negation_flip"", ""modifier_detected"", ""negation_flip"", ""contrast_detected""]";['negation_flip', 'modifier_detected', 'negation_flip', 'contrast_detected'];True;False;True;True;negation only;contrast_detected + modifier_detected + negation_flip;-0.25;0.25;True
2016;Pek sanmıyorum.;negative;positive;0.125;0.0;False;1.0;0.5;negative;0.0;0.125;True;True;True;False;False;True;False;False;False;1;1;0;"[""pek""]";[];[];"[""san""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.125;0.125;True
2082;""". izlerken hiç sıkılmadım""""""";positive;negative;0.0;0.5;False;0.3333333333333333;0.3333333333333333;positive;0.5;0.0;True;True;True;False;False;True;False;False;False;1;1;0;"[""hiç""]";[];[];"[""sıkıl""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
2086;duygusal reaksiyonların ve heyacanın hiç azalmadıgı eşsiz bir film.;positive;negative;0.0;0.5;False;0.7777777777777778;0.1111111111111111;positive;0.5;0.0;True;True;True;False;False;True;False;False;False;1;1;0;"[""hiç""]";"[""reaksiyon""]";[];"[""azal""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.5;-0.5;True
2106;İzkeyenin beğenmemesi çok zor.;positive;negative;0.25;0.5833333333333334;False;0.75;0.5;positive;0.5833333333333334;0.25;True;True;True;False;False;True;True;False;False;2;2;0;"[""beğenme"", ""zor""]";"[""izkeyeni""]";"[""çok""]";"[""beğen"", ""beğen""]";[];"[""negation_flip"", ""negation_flip"", ""modifier_detected""]";['negation_flip', 'negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;0.33333333333333337;-0.33333333333333337;True
2125;Ne oyuncular ne senaryo ne de yönetim iyi değil.;negative;positive;0.6111111111111112;0.0208333333333333;False;1.0;0.2222222222222222;negative;0.0;0.6319444444444445;True;True;True;False;False;True;False;False;False;2;2;0;"[""de"", ""iyi""]";"[""yönetim""]";[];"[""değil""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.6111111111111112;0.6111111111111113;True
2299;bu kadar müthiş giden bir filme nasıl böyle son koymuşlar hiç anlamadım.;neutral;negative;0.0;1.0;False;0.8333333333333334;0.25;neutral;0.5;0.5;True;True;True;False;False;True;True;False;False;3;3;0;"[""müthiş"", ""son"", ""hiç""]";[];"[""nasıl"", ""böyle""]";"[""anla""]";[];"[""modifier_detected"", ""negation_flip""]";['modifier_detected', 'negation_flip'];True;False;True;False;negation only;modifier_detected + negation_flip;0.5;-0.5;True
2399;pek birşey yok tavsiye edemeyeceğim izlemesenizde olur yani.;negative;positive;0.25;0.2142857142857142;False;0.875;0.375;negative;0.125;0.3392857142857143;True;True;True;False;False;True;True;False;False;3;3;0;"[""pek"", ""yok"", ""tavsiye""]";"[""birşey""]";"[""yok""]";"[""et""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.125;0.1250000000000001;True
2431;Birinci film gayet iyiydi ama bu olmamış.;negative;positive;0.6111111111111112;0.0;False;1.0;0.1428571428571428;negative;0.0;0.6111111111111112;True;True;True;False;False;True;True;False;False;1;1;0;"[""iyi""]";"[""film""]";"[""gayet""]";"[""ol""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.6111111111111112;0.6111111111111112;True
2460;ben ikisinin ortası diyorum;neutral;negative;0.0;0.0208333333333333;False;1.0;0.25;neutral;0.0;0.0;True;True;True;False;False;False;False;False;False;0;0;0;[];[];[];[];[];[];[];False;False;False;False;no score-changing operation;none;0.0;-0.0208333333333333;True
2466;pek onemsenmeyecek derecede bir romantik komedi.;negative;positive;0.125;0.0;False;0.8333333333333334;0.1666666666666666;negative;0.0;0.125;True;True;True;False;False;True;False;False;False;1;1;0;"[""pek""]";[];[];"[""onemse""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.125;0.125;True
2509;beş para etmez bir evrim teorisi filmi kesinlikle bilimsel bir yanı yok kimseye tavsiye etmiyorum.;negative;positive;0.2916666666666666;0.2142857142857142;False;1.0;0.2;negative;0.1666666666666666;0.3392857142857143;True;True;True;False;False;True;True;False;False;3;3;0;"[""evrim"", ""yok"", ""tavsiye""]";"[""film"", ""film""]";"[""kesinlik"", ""yok""]";"[""et""]";[];"[""modifier_detected"", ""negation_flip"", ""modifier_detected""]";['modifier_detected', 'negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.12499999999999997;0.1250000000000001;True
2516;Hele ki ilki sizin için çok özelse bunun yanına dahi yaklaşmayın.;negative;positive;0.1;0.0;False;0.9090909090909092;0.0909090909090909;negative;0.0;0.1;True;True;True;False;False;True;True;False;False;1;1;0;"[""özel""]";"[""ilk""]";"[""hele"", ""çok""]";"[""yaklaş""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.1;0.1;True
2588;Bu flime hiç bir zevki olmadığı için 1/10 veriyorum.;negative;neutral;0.5;0.5;False;0.8;0.2;negative;0.0;1.0;True;True;True;False;False;True;True;False;False;2;2;0;"[""hiç"", ""zevk""]";[];"[""hiç""]";"[""ol""]";[];"[""negation_flip"", ""modifier_detected""]";['negation_flip', 'modifier_detected'];True;False;True;False;negation only;modifier_detected + negation_flip;-0.5;0.5;True
