id;text;gold;hisnet_prediction;hisnet_positive_score;hisnet_negative_score;hisnet_correct;lexicon_coverage;sentiment_coverage;dependency_prediction;dependency_positive_score;dependency_negative_score;dependency_correct;prediction_changed;improved;degraded;changed_but_still_wrong;has_negation;has_modifier;has_contrast;has_suppression;scope_count;active_opinion_count;suppressed_count;opinions;targets;modifiers;negations;contrasts;operations;operation_list;has_negation_flip;has_suppression_operation;has_modifier_operation;has_contrast_operation;score_operation_group;operation_signature;positive_score_difference;negative_score_difference;score_changed
2301;finalini göz ardı eddersek güzel bir film ama yüzüm maalesef gülmüyor.;neutral;negative;0.4545454545454545;0.75;False;0.9090909090909092;0.1818181818181818;positive;1.2045454545454546;0.0;False;True;False;False;True;True;False;True;False;2;2;0;"[""güzel"", ""maalesef""]";"[""film"", ""yüz""]";[];"[""gül""]";"[""ama""]";"[""negation_flip"", ""contrast_detected""]";['negation_flip', 'contrast_detected'];True;False;False;True;negation only;contrast_detected + negation_flip;0.7500000000000001;-0.75;True
2302;filmin sonuna kadar hee şimdi anladım diyorum bakıyorum anlamamışım sonra tamam şimdi anladım diyorum yine anlamamışım film manyak etti beni izlerken ama muhteşem bir sonla filmi gerçekten anladım =);neutral;negative;0.6666666666666666;1.125;False;0.75;0.2857142857142857;positive;1.1041666666666667;0.5625;False;True;False;False;True;True;False;False;True;8;7;1;"[""son"", ""de"", ""bak"", ""tamam"", ""de"", ""manyak"", ""muhteşem"", ""son""]";"[""film"", ""son""]";[];"[""anla"", ""anla"", ""anla"", ""anla"", ""anla""]";[];"[""negation_flip"", ""negation_flip"", ""negation_flip"", ""suppressed_as_target""]";['negation_flip', 'negation_flip', 'negation_flip', 'suppressed_as_target'];True;True;False;False;negation + suppression;negation_flip + suppressed_as_target;0.4375000000000001;-0.5625;True
2306;Neyi kimle oynadığınızı bilmeden süresini ve sınırlarını anlayamadan ve en önemlisi ne zaman biteceğini tahmin edemeden sürüp giden bir oyun bu.;neutral;negative;0.0;0.1;False;0.7142857142857143;0.0476190476190476;positive;0.1;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""oyun""]";"[""bu""]";[];"[""anla""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.1;-0.1;True
2325;kimse ben olsam ordan kendimi aşağıya atmazdım demiyordu;neutral;negative;0.0;0.0833333333333333;False;0.875;0.25;positive;0.0625;0.0208333333333333;False;True;False;False;True;True;False;False;False;2;2;0;"[""aşağı"", ""de""]";"[""kendi"", ""kimse""]";[];"[""at"", ""de"", ""at""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0625;-0.0625;True
2377;Romantik komedinin en vasat örneklerinden biri;neutral;positive;0.2083333333333333;0.2083333333333333;False;1.0;0.5;negative;0.0;0.125;False;True;False;False;True;False;True;False;True;2;1;1;"[""vasat"", ""örnek""]";"[""örnek""]";"[""en""]";[];[];"[""modifier_detected"", ""suppressed_as_target""]";['modifier_detected', 'suppressed_as_target'];False;True;True;False;suppression only;modifier_detected + suppressed_as_target;-0.2083333333333333;-0.08333333333333329;True
2401;Ben filmi izlemedim izliicemide pek sanmıyorum bu arada filmin imdb notu 1.8;neutral;positive;0.125;0.0;False;0.7692307692307693;0.0769230769230769;negative;0.0;0.125;False;True;False;False;True;True;False;False;False;1;1;0;"[""pek""]";"[""not""]";[];"[""san""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;-0.125;0.125;True
2411;sadece kenneth branagh için izlenebilir o adamdaki karizma gerçekten çoook az kişide var ve bence madeleine stowe ili sıkı bi elektrikleri olmuş :);neutral;positive;0.4166666666666666;0.3143939393939394;False;0.6818181818181818;0.2272727272727272;negative;0.0;0.3143939393939394;False;True;False;False;True;False;True;False;True;5;3;2;"[""adam"", ""karizma"", ""az"", ""sıkı"", ""elektrik""]";"[""karizma"", ""kişi"", ""elektrik""]";"[""çok""]";[];[];"[""suppressed_as_target"", ""modifier_detected"", ""suppressed_as_target""]";['suppressed_as_target', 'modifier_detected', 'suppressed_as_target'];False;True;True;False;suppression only;modifier_detected + suppressed_as_target;-0.4166666666666666;0.0;True
2489;eğer izleyipte beğenmezseniz kaptan duygu demişti dersiniz artık.;neutral;negative;0.0;0.0208333333333333;False;0.75;0.125;positive;0.0208333333333333;0.0;False;True;False;False;True;True;False;False;False;1;1;0;"[""de""]";"[""duygu""]";[];"[""beğen""]";[];"[""negation_flip""]";['negation_flip'];True;False;False;False;negation only;negation_flip;0.0208333333333333;-0.0208333333333333;True
2545;Birinin her şeyi film yapamazsın demesi gerekiyor bu yönetmene.;neutral;negative;0.0;0.1041666666666666;False;0.8888888888888888;0.2222222222222222;positive;0.0208333333333333;0.0;False;True;False;False;True;True;False;False;True;2;1;1;"[""biri"", ""de""]";"[""biri""]";[];"[""yap""]";[];"[""suppressed_as_target"", ""negation_flip""]";['suppressed_as_target', 'negation_flip'];True;True;False;False;negation + suppression;negation_flip + suppressed_as_target;0.0208333333333333;-0.1041666666666666;True
2645;Filmin sonunu anlamadığını söyleyen arkadaşlar da buna hiç takılmasın.;neutral;negative;0.5;0.6477272727272727;False;0.6666666666666666;0.4444444444444444;positive;0.625;0.0227272727272727;False;True;False;False;True;True;False;False;True;4;3;1;"[""son"", ""arkadaş"", ""da"", ""hiç""]";"[""arkadaş""]";[];"[""anla"", ""tak"", ""tak""]";[];"[""negation_flip"", ""suppressed_as_target"", ""negation_flip""]";['negation_flip', 'suppressed_as_target', 'negation_flip'];True;True;False;False;negation + suppression;negation_flip + suppressed_as_target;0.125;-0.625;True
